atc,2004,One of 24,hour,NN
atc,2002,Give a buzz,call,NN
atc,2003,Goo unit,glob,NN
atc,2001,"Anaheim Angel, Benji ____",gil,NNP
atc,2004,Ruminant's chaw,cud,NN
atc,2001,Hooligan,vandal,NN
atc,2001,Idolizes,dotes,VBZ
atc,2002,"""____ tale's best for winter"": Shak.",asad,NNP
atc,2002,Therefore,ergo,VB
atc,2001,Pinball flub,tilt,NN
atc,2004,Oily group?,opec,NN
atc,2003,Colony in Iowa,amana,NNP
atc,2003,Despot,ruler,NN
atc,2001,Pillow-filling fiber,kapok,NN
atc,2002,One-fifth of DX,cii,NN
atc,2002,"""Wide World of Sports"" creator Arledge",roone,NNP
atc,2002,Part of speech,noun,NN
atc,2003,Quote (Part III),government,NN
atc,2001,Silliness,highjinks,NNS
atc,2002,Praise,laud,VB
atc,2001,Face part,feature,NN
atc,2001,Whipped cream-topped beverage,irishcoffee,NN
atc,2003,Reps,agts,NNS
atc,2003,Gambrel or mansard,roof,NN
atc,2002,Paul's ex-singing partner,art,NN
atc,2001,British bonnet,hood,NN
atc,2003,"Zip, to Zapata",nada,NN
atc,2001,East ender,ern,NN
atc,2001,Actress Paquin,anna,NNP
atc,2004,Wise trio,magi,NNS
atc,2003,Country lane,path,NN
atc,2004,Set a lofty goal,aspire,VB
atc,2002,Marc Antony's love,amor,NN
atc,2003,Gist,nub,NN
atc,2003,Deceit,sham,NN
atc,2001,Song by Paul,homewardbound,NN
atc,2004,"Wallace novel, ""The ___ Just Men""",four,CD
atc,2004,Wealthy widow,dowager,NN
atc,2003,Sent out shafts of light,rayed,VBD
atc,2003,Actor Sharif,omar,NNP
atc,2003,NYSE relative,amex,NNP
atc,2001,Former UN member,ussr,NNP
atc,2001,Gift-getter,donee,NN
atc,2002,Part of LAN,area,NN
atc,2004,Broken bone protector,cast,NN
atc,2004,Cope with change,adapt,VB
atc,2002,Cashmere and merino,wools,NNS
atc,2003,Actor Casey,kasem,NNP
atc,2004,"""Golden Boy"" writer Clifford",odets,NNP
atc,2004,Composition for an ennead,nonet,NN
atc,2002,Nora's pooch,asta,NNP
atc,2001,Marx or Lenin follower,ism,NN
atc,2003,Japanese city on Honshu,kyoto,NNP
atc,2004,Burns classic,ohgod,NNP
atc,2001,Once more,anew,RB
atc,2002,Dragnet's Jack,webb,NNP
atc,2002,Press on,urge,NN
atc,2002,"""Ben Hur"" director William",wyler,NNP
atc,2004,Betrayer,judas,NNP
atc,2004,With deep sincerity,earnestly,RB
atc,2004,Machinist's wedge,gib,NN
atc,2003,Flower part,sepal,NN
atc,2003,Tart-tasting,acerb,JJ
atc,2001,Cookie king Wally,amos,NNP
atc,2001,Like a single sock,odd,JJ
atc,2003,Penn and Teller's specialty,magic,NN
atc,2003,Back in time,ago,RB
atc,2004,Skier Reinalter,edy,NNP
atc,2004,Med. insurance option,hmo,NN
atc,2002,Code word?,morse,NNP
atc,2002,Min. fractions,secs,NNS
atc,2002,Aim: Abbr.,obj,NN
atc,2003,Man or Wight,isle,NN
atc,2001,Rob Reiner's dad,carl,NNP
atc,2003,Encouraged,urged,VBD
atc,2001,Mount the soapbox,orate,VB
atc,2003,More Ill-mannered,ruder,JJR
atc,2003,Racing coup,triplecrown,NNP
atc,2004,Caruso number,aria,NNP
atc,2003,Otherwise,else,RB
atc,2001,Gargantuan,large,JJ
atc,2001,Hag,crone,NN
atc,2004,Greek letters,nus,NNS
atc,2002,Moved like a river,coursed,VBD
atc,2003,Boy Scouts earn them,badges,NNS
atc,2003,Ripped,tore,VBD
atc,2001,David Addison,brucewillis,NNP
atc,2001,Really strange,eerie,JJ
atc,2002,Earth tone,ochre,NN
atc,2001,Sandberg of the Cubs,ryne,NNP
atc,2004,Brotherhood members,monks,NNS
atc,2003,Elliptical,oval,NN
atc,2004,"""__ Rappaport""",imnot,NNP
atc,2001,Titillate,amuse,VB
atc,2001,Knight's carry-on,lance,NN
atc,2003,Part of eye makeup,retina,NN
atc,2003,Use a camera,shoot,VB
atc,2002,Dash,elan,NNP
atc,2001,Monopoly cube,die,NNS
atc,2003,To ____ (certainly!),besure,JJ
atc,2002,Controversial orchard spray,alar,NN
atc,2003,Cranberry field,bog,NN
atc,2001,Pound an Underwood,type,NN
atc,2003,A step up,rung,NN
atc,2001,Add spice to wine,mull,VB
atc,2004,Essence,gist,NN
atc,2002,Subterfuge,ruse,NN
atc,2004,Snack chip,frito,NNP
atc,2001,Give an assist to,aid,VB
atc,2003,Appendectomy reminder,scar,NN
atc,2001,Collided and rebounded,caromed,VBD
atc,2001,"He ""stung like a bee""",ali,NNP
atc,2003,Barber shop?,clipjoint,NN
atc,2004,Start the Model T,crank,NN
atc,2004,Oft-lied-about personal stat,age,NN
atc,2002,Sudden outpouring of PATES?,spate,NN
atc,2003,All thumbs,inept,JJ
atc,2001,Seagull,erne,NNP
atc,2002,Type of moss,peat,NN
atc,2001,Malodorous,areek,JJ
atc,2003,Make sure of,ice,NN
atc,2002,Ivy League school,yale,NNP
atc,2003,Fixes election results,rigs,NNS
atc,2003,Young adults,teens,NNS
atc,2002,Tennessee tight end,titan,NN
atc,2002,Attack,seton,NN
atc,2001,"""In-A-Gadda-Da-__""",vida,NN
atc,2003,Last word,amen,UH
atc,2002,Eastwood role,dirtyharry,NNP
atc,2002,Square,even,RB
atc,2002,Liner route,sealane,NN
atc,2003,Midnight,twelve,CD
atc,2002,Rage,fad,NN
atc,2001,Conductor Zubin,mehta,NNP
atc,2003,Aspen feature,skislopes,NNS
atc,2003,Some votes,yeas,NNS
atc,2003,Telecom giant,gte,NNP
atc,2003,Ear-related prefix,oto,NN
atc,2002,Object of a hunt,egg,NN
atc,2003,Gladiator's venue,arena,NN
atc,2001,"""Pequod"" skipper",ahab,NNP
atc,2001,Part of 49A,luxurytax,NN
atc,2001,Secretary Powell's Department,state,NN
atc,2004,Lilly or Terry,eli,NNP
atc,2003,Pouchlike structure,sac,NN
atc,2001,Pedestal parts,dados,NNS
atc,2002,Diane or Forrest,sawyer,NNP
atc,2004,Speed-skater Heiden,eric,NNP
atc,2004,Christmas carol,noel,NN
atc,2002,Toy store purchase,birthdaypresent,NN
atc,2003,Salad pepper-upper,onion,NN
atc,2002,Certain mod music,rap,NN
atc,2002,Reviewer Judith,crist,NNP
atc,2004,"Richard of ""A Summer Place""",egan,NNP
atc,2002,Puts off,tables,NNS
atc,2002,"Colleges, to Aussies",unis,NNS
atc,2001,Jagger of the Rolling Stones,mick,NNP
atc,2002,Peach pit,seed,NN
atc,2004,Dracula's closetful,capes,NNS
atc,2001,Word with ice or cold,cream,NN
atc,2004,Periodic table members,elements,NNS
atc,2001,High-tech recording media,dats,NNS
atc,2002,Steering gear,tiller,NN
atc,2003,Cut glass,etch,VB
atc,2002,Put out,release,VB
atc,2003,___-eyed,sloe,JJ
atc,2003,Well-known sculpture,david,NNP
atc,2002,Stew vegetable,okra,NN
atc,2001,Flood insurance?,ark,NN
atc,2002,Drool,slobber,NN
atc,2004,Jane Eyre's love,edwardrochester,NNP
atc,2003,God of the winds,aeolus,NNP
atc,2002,Visualize,see,VB
atc,2003,Cinema canine,asta,NNP
atc,2002,Ecology agcy.,epa,NNP
atc,2001,"""Telephone Line"" band",elo,NNP
atc,2003,Faction,sect,NN
atc,2003,Three-part painting,triptych,NN
atc,2001,Advertising-industry award,clio,NN
atc,2002,Living room setting,decor,NN
atc,2003,Gift-getter,donee,NN
atc,2003,Help,aid,NN
atc,2002,Singer Davis,mac,NNP
atc,2002,Handled roughly,pawed,VBD
atc,2004,Cooking chamber,oven,NN
atc,2003,Bridge,span,NN
atc,2002,CBer's name,handle,NN
atc,2003,Water down,hose,VB
atc,2001,Philosopher Descartes,rene,NNP
atc,2002,Kramden's collection,fare,NN
atc,2001,Boxer's blow,jab,NN
atc,2002,Giant of a Giant,ott,NN
atc,2003,Exclamation of triumph,aha,UH
atc,2003,Showy flower,aster,NN
atc,2004,Pretense,guise,NN
atc,2004,Short swims,dips,NNS
atc,2003,Extinct ostrich,moa,NN
atc,2001,Hone,whet,VB
atc,2002,Take lots?,draw,VB
atc,2003,Test,exam,NN
atc,2001,Meet event,race,NN
atc,2003,Winglike,alae,NN
atc,2002,Commend,praise,VB
atc,2002,Squid secretion,ink,NN
atc,2001,Melville work,omoo,NNP
atc,2001,Not me,you,PRP
atc,2003,Brewed beverage,tea,NN
atc,2002,Gumbo veggie,okra,NN
atc,2004,Passbook abbr.,acct,NN
atc,2001,Christmas,noel,NN
atc,2004,For each,per,IN
atc,2002,Remains,waits,VBZ
atc,2004,Each,apop,DT
atc,2001,Crete's highest mountain,ida,NNP
atc,2002,Golden Rule word,unto,IN
atc,2004,Med. school subject,anat,NN
atc,2002,Made amends,atoned,VBD
atc,2003,Exodus origin,egypt,NNP
atc,2001,Rock producer Brian,eno,NNP
atc,2002,Cimmerian,ebon,NNP
atc,2004,Gardener's gadget,clippers,NN
atc,2001,Head of France,tete,NNP
atc,2002,Flower part,sepal,NN
atc,2001,Sofa protectors,slipcovers,NNS
atc,2001,Pack to the future?,tarot,NNP
atc,2003,Durango dinero,peso,NNP
atc,2001,Be imaginative,ideate,VB
atc,2001,Gust of wind,scud,NN
atc,2004,Ryan or Tatum,oneal,NNP
atc,2002,Filed item,nail,NN
atc,2004,Legendary Giant,ott,NNP
atc,2004,Cape Canaveral gr.,nasa,NNP
atc,2002,"""The Thin Man"" terrier",asta,NNP
atc,2003,Mariachi band instrument,maraca,NN
atc,2004,Ancient mariner,noah,NNP
atc,2004,Parthenon goddess,athena,NNP
atc,2001,Aphrodite's offspring,eros,NNP
atc,2002,Immoral,low,JJ
atc,2002,Moore or Bradshaw,terry,NNP
atc,2001,Some photos,cheesecake,NN
atc,2003,Sounded catty?,mewed,VBD
atc,2002,Make a message secret,encode,VB
atc,2003,Knock-__,kneed,VBD
atc,2003,Circular game piece,quoit,NN
atc,2001,__ Lingus,aer,NNP
atc,2003,Favorite,pet,NN
atc,2004,Was a varsity standout,lettered,JJ
atc,2001,Revs the motor,guns,VBZ
atc,2002,Nevada city,elko,NNP
atc,2001,Unoriginal,trite,JJ
atc,2003,In an obscure manner,dimly,JJ
atc,2001,Hurricane or blizzard,storm,NN
atc,2003,Peg with a concave top,tee,NN
atc,2003,Great service?,ace,JJ
atc,2002,Grid Hall of Famer Bobby,layne,NNP
atc,2002,Heavy hammer,maul,NN
atc,2003,Privy to,inon,JJ
atc,2001,Idle chatterers,praters,NNS
atc,2002,Darling's dog,nana,NNP
atc,2002,Useful DOS function,edit,NN
atc,2001,Vanna's venue,wheeloffortune,NN
atc,2003,Nudge,elbow,VB
atc,2004,Charles Lamb pseudonym,elia,NNP
atc,2004,Spars,masts,NNS
atc,2004,Rattle,jar,VB
atc,2003,One of the Boyers of baseball,clete,NNP
atc,2003,Heredity init.,rna,NN
atc,2001,Dummy Mortimer,snerd,NN
atc,2002,"Means justification, to some",ends,NNS
atc,1999,Biblical verb,hast,VB
atc,2003,Squander,waste,VB
atc,2001,Phillips University town,enid,NNP
atc,2001,Bon Jovi of rock,jon,NNP
atc,2003,Nudge with a joint,elbow,VB
atc,2003,"""Fahrenheit 451"" actor Werner",oskar,NNP
atc,2002,Pastrami palace,deli,NN
atc,2003,"""__ Haw""",hee,UH
atc,2004,Whoopee!,ohboy,UH
atc,2003,1934 Douglas Freeman biography,relee,NNP
atc,2002,Roads in old Rome,iters,NNS
atc,2003,Medicinal plant,senna,NN
atc,2003,Not monaural,hifiorstereo,JJ
atc,2003,After-bath powder,talc,NN
atc,2003,She's a dear,abby,NNP
atc,2002,"""National Velvet"" author Bagnold",enid,NNP
atc,2004,Beep,page,VB
atc,2004,Apple remnant,core,NN
atc,2001,More untidy,messier,JJR
atc,2002,Carp kin,dace,NN
atc,2004,Rim,edge,NN
atc,2003,Brazilian actress Sonia,braga,NNP
atc,2001,Ref's pregame duty,toss,VB
atc,2003,Closet invader,moth,NN
atc,2001,Acquittal ploy,alibi,NN
atc,2003,Bignonia-family shrub,jacaranda,NN
atc,2001,Envelope attachment,stamp,NN
atc,2003,Loosen,untie,VB
atc,2003,Work on the road?,tar,NN
atc,2002,Heated argument,setto,NN
atc,2004,"Fin, in slang",five,CD
atc,2003,Red dye,eosin,NN
atc,2003,Stick,adhere,VB
atc,2003,Bugs ___,bunny,NN
atc,2002,Clueless,asea,NN
atc,2004,Dr. Frankenstein's assistant,igor,NNP
atc,2003,Fuzzy fruit,kiwis,NN
atc,2001,Gel agent,agar,NN
atc,2002,Totally opposite,polar,JJ
atc,2002,Birdie beater,eagle,NN
atc,2003,Just like,ala,IN
atc,2003,Unoccupied,vacant,JJ
atc,2003,First name in daredeviltry,evel,NNP
atc,2003,Sculpture,bust,NN
atc,2001,"""So that's it!""",aha,UH
atc,2003,Wanted poster word,alias,NN
atc,2001,Word of dismay,alas,UH
atc,2004,Elaborate event,fete,NN
atc,2004,"Eight, in combinations",octa,NN
atc,2003,"""Deck the _____....""",halls,NNS
atc,2004,Border marker,fence,NN
atc,2004,Legal tender,lucre,NN
atc,2002,Ear cleaner,qtip,NN
atc,2004,Worker safety gr.,osha,NNP
atc,2003,Japanese Beatle?,ono,NNP
atc,2003,Art deco illustrator,erte,NNP
atc,2002,Computer junkie,geek,NN
atc,2001,Galbraith's subj.,econ,NN
atc,2002,Foes,opponents,NNS
atc,2004,Foil,balk,VB
atc,2004,Free-for-all,affray,NN
